CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;BAIESC;EMAIL;FONE1;ZONA;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO;EJA FUNDAMENTAL_AI;EJA ENSINO MÉDIO;EJA FUNDAMENTAL_AF;EJA FUNDAMENTAL_MULTI
20507;RIBEIRAO PRETO;208;BATATAIS;1;919433;8;NULL;MARIA VIRGINIA MANSUR BIAGI PROFESSORA;RUA JOSE ZANELLA;SANTA CRUZ;E919433A@EDUCACAO.SP.GOV.BR;37614299;1;0;0;0;0;591;284;0;0;0;0
20507;RIBEIRAO PRETO;243;CAJURU;1;903498;8;NULL;GERALDO TORRANO PROFESSOR;RUA URUGUAI;COHAB TERESA SANDRILLI TINCANI;E903498A@EDUCACAO.SP.GOV.BR;36676425;1;0;0;0;0;247;243;0;30;16;0
20507;RIBEIRAO PRETO;279;CRAVINHOS;1;462792;8;NULL;BAIRRO FRANCISCO CASTILHO;NERIO BISUTTI;FRANCISCO CASTILHO;E462792A@EDUCACAO.SP.GOV.BR;39518488;1;0;0;0;0;187;142;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;23917;8;NULL;AMELIA DOS SANTOS MUSA PROFESSORA;RUA ESPIRITO SANTO;IPIRANGA;E023917A@EDUCACAO.SP.GOV.BR;36334465;1;0;0;0;0;316;362;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;24053;8;NULL;MEIRA JUNIOR DOUTOR;RUA JULIO DE MESQUITA;VILA VIRGINIA;E024053A@EDUCACAO.SP.GOV.BR;36108059;1;0;21;0;388;321;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;24077;8;NULL;SEBASTIAO FERNANDES PALMA PROFESSOR;RUA CASEMIRO DE ABREU;VILA SEIXAS;E024077A@EDUCACAO.SP.GOV.BR;36252975;1;0;0;0;0;0;426;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;24168;8;NULL;DR THOMAZ ALBERTO WHATELY;RUA MARQUES DE POMBAL;CAMPOS ELISEOS;E024168A@EDUCACAO.SP.GOV.BR;36102681;1;0;0;0;0;0;1232;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;42882;8;NULL;ROMUALDO MONTEIRO DE BARROS PROFESSOR;RUA BOLIVIA;VILA MARIANA;E042882A@EDUCACAO.SP.GOV.BR;36158137;1;0;0;0;162;120;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;49612;8;NULL;WALTER PAIVA PROFESSOR;TUPINAMBA;IPIRANGA;E049612A@EDUCACAO.SP.GOV.BR;36150194;1;0;17;0;407;385;247;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;412181;8;NULL;PROFESSORA SUELI TEREZINHA DANHONE;GREGORIO PEREIRA;JARDIM ORESTES LOPES DE CAMARGO;E412181A@EDUCACAO.SP.GOV.BR;36154861;1;0;0;0;0;298;120;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;576499;8;NULL;VEREADOR JOSE VELLONI;JOSE FRANCISCO DA SILVA;JARDIM MONTE CARLO;E576499A@EDUCACAO.SP.GOV.BR ;39045456;1;0;0;0;0;306;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;900761;8;NULL;HELIO LOURENCO DE OLIVEIRA PROFESSOR;GONCALVES DE MAGALHAES;JARDIM PIRATININGA;E900761A@EDUCACAO.SP.GOV.BR;36372777;1;0;0;0;0;552;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;903462;8;NULL;GETULIO VARGAS DOUTOR;RUA DOUTOR DOMINGOS SGORLON;AVELINO ALVES PALMA;E903462A@EDUCACAO.SP.GOV.BR;36380237;1;0;0;0;491;0;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;903474;8;NULL;JOSE BOMPANI VEREADOR;RUA JOAO GUAL;VALENTINA FIGUEIREDO;E903474A@EDUCACAO.SP.GOV.BR;36150169;1;0;16;0;343;322;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;905811;8;NULL;BAUDILIO BIAGI;RUA STELLA VERGINIO DOS SANTOS SIMIONATO;ADELINO SIMIONI;E905811A@EDUCACAO.SP.GOV.BR;36380177;1;0;0;0;160;140;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;911306;8;NULL;ROSANGELA BASILE PROFESSORA;RUA SAMUEL MARTINELLI;PARQUE RIBEIRAO PRETO;E911306A@EDUCACAO.SP.GOV.BR;36214466;1;0;0;0;756;0;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;925664;8;NULL;PROFESSOR LAURO BIGELLI;RUA BERTHA LUTZ;DOM BERNARDO JOSE MIELLE;E925664A@EDUCACAO.SP.GOV.BR;39751185;1;0;9;0;372;0;0;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;1;925706;8;NULL;PARQUE DOS SERVIDORES;ANTONIO TEIXEIRA DUARTE;RESIDENCIAL PARQUE DOS SERVIDORES;E925706A@EDUCACAO.SP.GOV.BR;39172627;1;0;0;0;0;233;209;0;0;0;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;2;464466;15;907881;PENITENCIARIA MASCULINA DE RIBEIRAO PRETO;RODOVIA ABRAO ASSED;ANHANGUERA;E907881A@EDUCACAO.SP.GOV.BR;36170126;2;0;0;0;0;0;0;30;77;73;0
20507;RIBEIRAO PRETO;582;RIBEIRAO PRETO;2;563900;34;900761;CENTRO ATEND SOCIOEDUC ADOLESCENTE CANDIO PORTINARI CI;RODOVIA GEOVANA APARECIDA DELIBERTO;JARDIM ITAU;PEDAGCASACPORTINARI@FUNDACAOCASA.SP.GOV.BR;32385801;2;0;0;0;2;27;13;0;0;0;0
20507;RIBEIRAO PRETO;622;SANTA ROSA DE VITERBO;1;24326;8;NULL;VERGINIO MELLONI;AVENIDA PRESIDENTE VARGAS;JARDIM BOA VISTA;E024326A@EDUCACAO.SP.GOV.BR;39541402;1;0;0;0;0;552;0;0;0;0;0
20507;RIBEIRAO PRETO;622;SANTA ROSA DE VITERBO;1;48458;8;NULL;SALUSTIANO LEMOS;PRACA JOSE GARCIA DE ABREU;LILIANA URTIAGA ANDREAZZA;E048458A@EDUCACAO.SP.GOV.BR;39541504;1;0;0;0;0;249;135;0;51;32;0
20507;RIBEIRAO PRETO;656;SAO SIMAO;1;24235;8;NULL;SIMAO DA SILVA;PRACA DA MATRIZ;CENTRO;E024235A@EDUCACAO.SP.GOV.BR;39841166;1;0;0;0;111;68;0;0;0;0;0
20507;RIBEIRAO PRETO;661;SERRA AZUL;2;454035;15;24296;PENITENCIARIA II DE SERRA AZUL;RODOVIA  ABRAAO ASSED;RURAL;CTE@P2SERRAAZUL.SP.GOV.BR;39829218;2;0;0;0;0;0;0;78;74;76;0
20507;RIBEIRAO PRETO;661;SERRA AZUL;2;464831;15;24296;ASP SANDRO ALVES DA SILVA;RODOVIA ABRA ASSED SP 333;ZONA RURAL;CTE@P3SERRAAZUL.SAP.SP.GOV.BR;39829133;2;0;0;0;0;0;0;24;86;70;0
20507;RIBEIRAO PRETO;663;SERRANA;1;922687;8;NULL;JARDIM DAS ROSAS;RUA JOAQUIM DOS SANTOS;JARDIM DAS ROSAS;E922687A@EDUCACAO.SP.GOV.BR;39871509;1;0;0;0;0;482;555;0;122;0;0
20509;SAO CARLOS;285;DESCALVADO;1;462846;8;NULL;LUCIANO IVO TOGNETTI PROFESSOR;RUA DOS ANTURIOS;PARQUE MORADA DO SOL;E462846A@EDUCACAO.SP.GOV.BR;35931549;1;0;0;0;0;0;296;0;0;0;0
20509;SAO CARLOS;341;IBATE;1;913736;8;NULL;ORLANDO DA COSTA TELLES;RUA JOAO FASSINA;JARDIM  ENCANTO DO PLANALTO;E913736A@EDUCACAO.SP.GOV.BR;33431060;1;0;6;0;0;239;78;0;0;0;0
20509;SAO CARLOS;384;ITIRAPINA;2;453778;15;21684;PENITENCIARIA DR ANTONIO DE QUEIROZ FILHO;RODOVIA DE ACESSO;RURAL;EDUCACAO.P1ITIRAPINA@SAP.SP.GOV.BR;35751311;2;0;0;0;0;0;0;10;64;85;0
20509;SAO CARLOS;637;SAO CARLOS;1;24430;8;NULL;ESTERINA PLACCO;ARARAQUARA;VILA BRASILIA;E024430A@EDUCACAO.SP.GOV.BR;33615162;1;0;13;0;0;220;176;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;24442;8;NULL;SEBASTIAO DE OLIVEIRA ROCHA PROFESSOR;RUA PADRE TEIXEIRA;JARDIM BETHANIA;E024442A@EDUCACAO.SP.GOV.BR;33706433;1;0;8;0;0;331;290;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;24485;8;NULL;JOSE JULIANO NETO PROFESSOR;JOSE INACIO MAJOR;VILA FARIA;E024485A@EDUCACAO.SP.GOV.BR;33076437;1;0;12;0;0;204;471;0;80;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;24612;8;NULL;MARIA RAMOS PROFESSORA;RUA MAESTRO ADOLPHO RAIMUNDO CAPUTTO;BOA VISTA;E024612A@EDUCACAO.SP.GOV.BR;33751258;1;0;9;0;0;252;152;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;39019;8;NULL;ANDRELINO VIEIRA PROFESSOR;EQUADOR;VILA BRASILIA;E039019A@EDUCACAO.SP.GOV.BR;33611401;1;0;8;0;420;0;0;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;906773;8;NULL;ARCHIMEDES ARISTEU MENDES DE CARVALHO PROFESSOR;LUIZ GUALTIERI;PARQUE RESIDENCIAL MARIA STELLA FAGA;E906773A@EDUCACAO.SP.GOV.BR;33075997;1;0;4;0;235;274;0;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;907923;8;NULL;LUDGERO BRAGA PROFESSOR;ROMILDO BRUNO;JARDIM HIKARE;E907923A@EDUCACAO.SP.GOV.BR;33613286;1;0;12;0;134;101;159;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;909750;8;NULL;MARILENE TEREZINHA LONGHIM;HIPOLITO JOSE DA COSTA;VILA SAO JOSE;E909750A@EDUCACAO.SP.GOV.BR;33724496;1;0;8;0;247;0;0;0;0;0;0
20509;SAO CARLOS;637;SAO CARLOS;1;916183;8;NULL;PERICLES SOARES;RUA DOUTOR ALDERICO VIEIRA PERDIGAO;VILA MORUMBI;E916183A@EDUCACAO.SP.GOV.BR;33752392;1;0;11;0;483;0;0;0;0;0;0
20510;SAO JOAQUIM DA BARRA;179;ARAMINA;1;23334;8;NULL;FABIO JOSE DE ARAUJO;RUA AFONSO GARCIA DA SILVEIRA;CENTRO;E023334A@EDUCACAO.SP.GOV.BR;37521116;1;0;1;0;0;286;128;0;0;0;0
20510;SAO JOAQUIM DA BARRA;467;MORRO AGUDO;1;24806;8;NULL;MANOEL MARTINS;RUA SETE DE SETEMBRO;VILA BIAGIO;E024806A@EDUCACAO.SP.GOV.BR;38511467;1;0;1;0;0;149;461;0;0;0;0
20510;SAO JOAQUIM DA BARRA;597;SALES OLIVEIRA;1;24648;8;NULL;GETULIO LIMA CAPITAO;RUA VEREADOR OMAR ROCHA;CENTRO;E024648A@EDUCACAO.SP.GOV.BR;38521490;1;0;20;0;0;390;211;0;0;0;0
20510;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;1;24685;8;NULL;SYLVIO TORQUATO JUNQUEIRA;PRACA MAGINO DINIZ JUNQUEIRA;CENTRO;E024685A@EDUCACAO.SP.GOV.BR;38180478;1;0;1;0;305;0;0;0;0;0;0
20511;TAQUARITINGA;223;BORBOREMA;1;24855;8;NULL;GASTAO LIBERAL PINTO DOM;RUA GABRIEL MARIA DA VEIGA;JARDIM PRIMAVERA;E024855A@EDUCACAO.SP.GOV.BR;32661166;1;0;8;0;0;117;342;0;18;21;0
20511;TAQUARITINGA;288;DOBRADA;1;919548;8;NULL;ADREANA COMAR PROFA;RUA BENTO DA SILVA PRADO;CENTRO;E919548A@EDUCACAO.SP.GOV.BR;33861494;1;0;6;0;218;0;0;0;0;0;0
20511;TAQUARITINGA;344;IBITINGA;1;25045;8;NULL;VICTOR MAIDA;RUA BOM JESUS;CENTRO;E025045A@EDUCACAO.SP.GOV.BR;33422131;1;0;16;0;0;281;500;0;0;0;0
20511;TAQUARITINGA;375;ITAPOLIS;1;25094;8;NULL;PEDRO MASCARI;AVENIDA JOAO CYRINO;CENTRO;E025094A@EDUCACAO.SP.GOV.BR;32651132;1;0;0;0;48;55;0;0;0;0;0
20511;TAQUARITINGA;375;ITAPOLIS;1;909762;8;NULL;LUCIANO ARMENTANO;RUA SAO JOAO;JARDIM ESTORIL;E909762A@EDUCACAO.SP.GOV.BR;32624422;1;0;2;0;147;0;0;0;0;0;0
20511;TAQUARITINGA;674;TABATINGA;1;22100;8;NULL;ABDALLA MIGUEL;RUA QUINTINO DO VALLE;CENTRO;E022100A@EDUCACAO.SP.GOV.BR;33851508;1;0;25;0;0;295;418;0;0;0;0
20511;TAQUARITINGA;684;TAQUARITINGA;1;24880;8;NULL;9 DE JULHO;RUA MARIO ROSARIO LAPENTA;JARDIM CONTENDAS;E024880A@EDUCACAO.SP.GOV.BR;32522530;1;0;28;0;0;452;173;0;0;0;0
20511;TAQUARITINGA;684;TAQUARITINGA;1;48379;8;NULL;CARMELA MORANO PREVIDELLI PROFA;RUA ANTONIO SACOMANO SOBRINHO;SANTA CRUZ;E048379A@EDUCACAO.SP.GOV.BR;32527244;1;0;9;0;0;408;286;0;0;0;0
20512;SERTAOZINHO;294;DUMONT;1;23528;8;NULL;NESTOR GOMES DE ARAUJO PROFESSOR;RUA SANTOS DUMONT;CENTRO;E023528A@EDUCACAO.SP.GOV.BR;39441244;1;0;1;0;0;0;323;0;33;25;0
20512;SERTAOZINHO;294;DUMONT;2;459264;6;23528;CEL JTO A EE NESTOR GOMES DE ARAUJO PROF;SANTOS DUMONT;CENTRO;E023528A@EDUCACAO.SP.GOV.BR;39441244;1;0;0;0;0;0;0;0;0;0;0
20512;SERTAOZINHO;543;PITANGUEIRAS;1;22664;8;NULL;DOMINGOS PARO;RUA SETE;DISTRITO DE IBITIUVA;E022664A@EDUCACAO.SP.GOV.BR;39571271;1;0;0;0;0;152;123;0;0;5;0
20512;SERTAOZINHO;550;PONTAL;1;22561;8;NULL;JOSEPHA CASTRO PROFESSORA;RUA JOAO DOS REIS;CENTRO;E022561A@EDUCACAO.SP.GOV.BR;39531794;1;0;0;0;0;644;0;0;0;0;0
20512;SERTAOZINHO;550;PONTAL;2;459173;6;22561;CEL JTO A EE JOSEPHA CASTRO PROFA;RUA JOAO DOS REIS;CENTRO;NULL;39531794;1;0;0;0;0;0;0;0;0;0;0
20512;SERTAOZINHO;664;SERTAOZINHO;1;23553;8;NULL;BRUNO PIERONI PROFESSOR;RUA LUIZ OBERST ESCUDEIRO;JARDIM SUMARE;E023553A@EDUCACAO.SP.GOV.BR;39426011;1;0;0;0;0;0;575;0;31;0;0
20512;SERTAOZINHO;664;SERTAOZINHO;1;44635;8;NULL;MARIA CONCEICAO RODRIGUES SILVA MAGON PROFESSORA;AVENIDA  NOSSA SENHORA APARECIDA;SAO JOAO;E044635A@EDUCACAO.SP.GOV.BR;39425582;1;0;25;0;0;150;228;0;124;0;0
20512;SERTAOZINHO;664;SERTAOZINHO;1;905847;8;NULL;FERRUCIO CHIARATTI;RUA FIORAVANTE SICCHIERI;ALVORADA;E905847A@EDUCACAO.SP.GOV.BR;39425363;1;0;0;0;0;571;442;0;111;126;0
20512;SERTAOZINHO;664;SERTAOZINHO;2;560601;34;44635;CENTRO ATEND SOCIOEDUC ADOLESCENTE DE SERTAOZINHO CI;RODOVIA CARLOS TOGNANI KM 92;CHACARA BOA VISTA;FUNDACAOCASASERTAOZINHO@GMAIL.COM;21058755;2;0;0;0;7;52;26;0;0;0;0
20512;SERTAOZINHO;715;VIRADOURO;1;22585;8;NULL;ODULFO DE OLIVEIRA GUIMARAES;RUA LUIZ GUERREIRO;CENTRO;E022585A@EDUCACAO.SP.GOV.BR;33921510;1;0;2;0;0;217;370;0;25;0;0
20601;BAURU;192;AVAI;1;100195;10;NULL;ALDEIA EKERUA;ALDEIA EKERUA;ALDEIA EKERUA;E100195A@EDUCACAO.SP.GOV.BR;57040388;2;4;0;0;8;11;7;0;5;6;0
20601;BAURU;196;BALBINOS;1;26273;8;NULL;ANTONIO SANCHES LOPES;RUA ANGELO PAVAN;CENTRO;E026273A@EDUCACAO.SP.GOV.BR;35831313;1;0;1;0;0;71;42;0;0;0;0
20601;BAURU;209;BAURU;1;5898;8;NULL;JARDIM TANGARAS;FRANCISCO MANDALITI;TANGARAS;E005898A@EDUCACAO.SP.GOV.BR;32814008;1;0;15;0;0;377;94;0;0;0;0
20601;BAURU;209;BAURU;1;25227;8;NULL;ANTONIO XAVIER MENDONCA PROF;ROMEU CRIVELLI QUADRA;VILA SANTA TEREZINHA;E025227A@EDUCACAO.SP.GOV.BR;32180298;1;0;9;0;405;0;0;0;0;0;0
20601;BAURU;209;BAURU;1;25240;8;NULL;EDUARDO VELHO FILHO PROF;VANGELIO MONDELLI;VILA VERGUEIRO;E025240A@EDUCACAO.SP.GOV.BR;32121813;1;0;1;0;0;0;263;0;0;0;0
20601;BAURU;209;BAURU;1;25297;8;NULL;STELA MACHADO;WENCESLAU BRAZ QUADRA;VILA PACIFICO;E025297A@EDUCACAO.SP.GOV.BR;32382397;1;0;12;0;0;317;648;0;0;0;0
20601;BAURU;209;BAURU;1;25306;8;NULL;TORQUATO MINHOTO;SILVA JARDIM QUADRA;VILA LEMOS;E025306A@EDUCACAO.SP.GOV.BR;32226453;1;0;9;0;692;0;0;0;0;0;0
20601;BAURU;209;BAURU;1;25410;8;NULL;HENRIQUE BERTOLUCCI PROF;RUA GABRIEL PINTO RIBEIRO;JARDIM NOROESTE;E025410A@EDUCACAO.SP.GOV.BR;32361300;1;0;9;0;374;0;0;0;0;0;0
20601;BAURU;209;BAURU;1;25434;8;NULL;LUIZ BRAGA PROF;FUAS DE MATTOS SABINO DOUTOR;JARDIM AMERICA;E025434A@EDUCACAO.SP.GOV.BR;32238924;1;0;10;0;443;0;0;0;0;0;0
20601;BAURU;209;BAURU;1;25446;8;NULL;LUIZ CASTANHO DE ALMEIDA PROF;CAMPOS SALLES;VILA FALCAO;E025446A@EDUCACAO.SP.GOV.BR;32381101;1;0;10;0;0;155;322;0;0;0;0
20601;BAURU;209;BAURU;1;25458;8;NULL;MORAIS PACHECO PROF;PRIMEIRO DE MAIO QUADRA;PARQUE BOA VISTA;E025458A@EDUCACAO.SP.GOV.BR;32121272;1;0;14;0;0;307;177;0;0;0;0
20601;BAURU;209;BAURU;1;25483;8;NULL;CAROLINA LOPES DE ALMEIDA PROFA;NELSON MIRANDA E SILVA;JARDIM FONTE DO CASTELO;E025483A@EDUCACAO.SP.GOV.BR;32398700;1;0;11;0;164;194;429;0;0;0;0
20601;BAURU;209;BAURU;1;25513;8;NULL;JOAQUIM DE MICHIELI PROF;BERNARDINO TRANCHESI DOUTOR;JARDIM CRUZEIRO DO SUL;E025513A@EDUCACAO.SP.GOV.BR;32030178;1;0;11;0;463;0;0;0;0;0;0
20601;BAURU;209;BAURU;1;25562;8;NULL;JOAQUIM RODRIGUES MADUREIRA;ORQUIDEAS;VILA GIMENES;E025562A@EDUCACAO.SP.GOV.BR;32395353;1;0;10;0;163;290;272;0;0;0;0
20601;BAURU;209;BAURU;1;921373;8;NULL;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;ANGELO PASCHOAL;JARDIM VANIA MARIA;E921373A@EDUCACAO.SP.GOV.BR;32381974;1;0;6;0;0;414;323;0;0;0;0
20601;BAURU;209;BAURU;1;980067;3;NULL;CEEJA TANCREDO NEVES PRESIDENTE;CARLOS DE CAMPOS QUADRA;VILA SOUTO;E980067A@EDUCACAO.SP.GOV.BR;32384666;1;0;0;0;0;0;0;0;2253;963;0
20601;BAURU;209;BAURU;2;128272;9;49657;CENTRO ATEND SOCIO EDUC ADOLESCENTE DE BAURU CIP;LUCIO LUCIANO QUADRA;NUCLEO RESIDENCIAL PRESIDENTE GEISEL;PEDAGCASABAURU@FUNDACAOCASA.SP.GO.VR;38783708;1;0;0;0;0;0;0;0;0;0;0
20601;BAURU;293;DUARTINA;1;25331;8;NULL;BENEDITO GEBARA;RUA SETE DE SETEMBRO;CENTRO;E025331A@EDUCACAO.SP.GOV.BR;32821395;1;0;7;0;0;436;221;0;5;0;0
20601;BAURU;416;LENCOIS PAULISTA;1;25896;8;NULL;VIRGILIO CAPOANI;JOSE PAULINO DA SILVA;CENTRO;E025896A@EDUCACAO.SP.GOV.BR;32632010;1;0;16;0;0;257;731;0;0;0;0
20601;BAURU;416;LENCOIS PAULISTA;1;25902;8;NULL;LEONINA ALVES CONEGLIAN PROFA;PERNAMBUCO;JARDIM CRUZEIRO;E025902A@EDUCACAO.SP.GOV.BR;32631010;1;0;15;0;0;271;80;0;0;0;0
20601;BAURU;538;PIRAJUI;1;26487;8;NULL;MARIA ANGELICA MARCONDES PROFA;RUA HIGINO MARANGON;CENTRO;E026487A@EDUCACAO.SP.GOV.BR;35721151;1;0;0;0;0;348;74;0;0;0;0
20601;BAURU;538;PIRAJUI;2;457796;15;26136;PENITENCIARIA LUIZ GONZAGA VIEIRA P II DE PIRAJUI;ESTRADA VICINAL PREFEITO ANIBAL HAMAN;VILA ESPERANCA;E026136A@EDUCACAO.SP.GOV.BR;35721313;2;0;0;0;0;0;0;22;185;177;0
20601;BAURU;559;PRESIDENTE ALVES;1;903541;8;NULL;SETH DE ALMEIDA;RUA JOSE INACIO CARNEIRO;CENTRO SAO LUIZ DO GUARICANGA;E903541A@EDUCACAO.SP.GOV.BR;35876115;1;0;4;0;41;47;0;0;0;0;0
20601;BAURU;792;PAULISTANIA;1;25999;8;NULL;ARACY SANTINHO BARBERI PROFA;RUA IRMAOS CAMPANA;CENTRO;E025999A@EDUCACAO.SP.GOV.BR;32751072;1;0;0;0;0;103;51;0;0;0;0
20602;JAU;202;BARRA BONITA;1;25975;8;NULL;GERALDO PEREIRA DE BARROS DOUTOR;RUA IVAN FLEURY MEIRELES;VILA HABITACIONAL;E025975A@EDUCACAO.SP.GOV.BR;36410626;1;0;0;0;0;0;248;0;0;0;0
20602;JAU;202;BARRA BONITA;1;35836;8;NULL;MARIA LUIZA FERREIRA ZAMBELLO PROFESSORA;RUA LUDOVICO VICTORIO;NUCLEO HABITACIONAL DE BARRA BONITA;E035836A@EDUCACAO.SP.GOV.BR;36410381;1;0;0;0;0;266;0;0;0;0;0
20602;JAU;202;BARRA BONITA;1;42959;8;NULL;FRANCISCO FERREIRA DELGADO JUNIOR CONEGO;PRACA VEREADOR JOSE SANCHES;CONJUNTO RESIDENCIAL CORONEL JOSE VICTORINO DE FRANCA;CONEGODEL@GMAIL.COM;36411984;1;0;10;0;0;626;492;0;0;0;0
20602;JAU;222;BORACEIA;1;25756;8;NULL;EDIR HELEN SGAVIOLI FACCIOLI PROFESSORA;RUA ANTONIO DE FREITAS PEREIRA;CENTRO;E025756A@EDUCACAO.SP.GOV.BR;32951260;1;0;0;0;0;288;176;0;0;0;0
20602;JAU;289;DOIS CORREGOS;1;901027;8;NULL;BENEDITO DOS SANTOS GUERREIRO;RUA SAO CARLOS;JARDIM PAULISTA;E901027A@EDUCACAO.SP.GOV.BR;36522299;1;0;0;0;0;337;371;0;91;0;0
20602;JAU;289;DOIS CORREGOS;2;459598;6;25768;CEL JTO A EE JOSE ALVES MIRA;TIRADENTES;CENTRO;E025768A@EDUCACAO.SP.GOV.BR;36521233;1;0;0;0;0;0;0;0;0;0;0
20602;JAU;348;IGARACU DO TIETE;1;909282;8;NULL;CAMILO SAHADE;RUA RICIERI ZERLIN;CONJUNTO HABITACIONAL IGARACU  I;E909282A@EDUCACAO.SP.GOV.BR;36448700;1;0;14;0;0;375;265;0;0;0;0
20602;JAU;401;JAU;1;25616;8;NULL;PRADO MAJOR;LOURENCO PRADO;CENTRO;E025616A@EDUCACAO.SP.GOV.BR;36224466;1;0;0;0;0;259;82;0;0;0;0
20602;JAU;401;JAU;1;25793;8;NULL;JOAO PACHECO DE ALMEIDA PRADO;RUA ANTONIO ANTONIASSI;JARDIM NOVA AMERICA;E025793A@EDUCACAO.SP.GOV.BR;36230201;1;0;0;0;0;35;0;0;0;0;0
20602;JAU;401;JAU;1;377156;8;NULL;ANTONIO TEREZIO MENDES PEIXOTO PROFESSOR;ARY FERREIRA DIAS DOUTOR;JARDIM PADRE AUGUSTO SANI;E377156A@EDUCACAO.SP.GOV.BR;36257417;1;0;10;0;0;485;313;0;0;0;0
20602;JAU;401;JAU;1;482468;3;NULL;CEEJA PROFESSORA SILVIA MARIA GOMES PEREIRA LIMA;AV DOUTOR QUINZINHO;JARDIM JORGE ATALLA;E482468A@EDUCACAO.SP.GOV.BR;36213056;1;0;0;0;0;0;0;0;1465;810;0
20602;JAU;428;MACATUBA;1;26050;8;NULL;FERNANDO VALEZI;AVENIDA CORONEL VIRGILIO ROCHA;CENTRO;E026050A@EDUCACAO.SP.GOV.BR;32681260;1;0;0;0;0;286;180;0;0;0;0
20602;JAU;428;MACATUBA;1;44040;8;NULL;FANNY ALTAFIM MACIEL PROFESSORA;RUA URUGUAI;NUCLEO HABITACIONAL ANTONIO LORENZETTI;E044040A@EDUCACAO.SP.GOV.BR;32681410;1;0;0;0;0;213;73;0;0;0;0
20602;JAU;515;PEDERNEIRAS;1;558643;8;NULL;MARIA DE CAMPOS PIRES MACIEL PROFESSORA;RUA REGENTE FEIJO;GUAIANAS;E558643A@EDUCACAO.SP.GOV.BR;32931120;1;0;0;0;0;75;49;0;0;0;0
20602;JAU;515;PEDERNEIRAS;1;900230;8;NULL;NOEMIA KUESTER PISANI GERULIS PROFESSORA;RUA DOUTOR FERNANDO COSTA;CENTRO SANTELMO;E900230A@EDUCACAO.SP.GOV.BR;32939013;1;0;0;0;0;87;0;0;0;0;0
20602;JAU;515;PEDERNEIRAS;1;917680;8;NULL;ESMERALDA LEONOR FURLANI CALAF PROFESSORA;AVENIDA JOAO DELLA COLETA;NUCLEO HABITACIONAL DONA LEONOR MENDES DE BARROS;E917680A@EDUCACAO.SP.GOV.BR;32845899;1;0;0;0;0;156;39;0;0;0;0
20604;LINS;318;GETULINA;1;26360;8;NULL;JOSE PIMENTA DE PADUA;RUA SANTA MARIA;MACUCOS;E026360A@EDUCACAO.SP.GOV.BR;35522550;1;0;2;0;0;41;29;0;0;0;0
20604;LINS;318;GETULINA;2;453444;15;26384;PENITENCIARIA OSIRIS SOUZA E SILVA;ESTRADA VICINAL AURELIO ANDRADE JUNQUEIRA;SANTA AMERICA;ALDFERREIRA@SP.GOV.BR;35521811;2;0;0;0;0;0;0;7;46;49;0
20604;LINS;321;GUAIMBE;1;26396;8;NULL;JOSE BELMIRO DA ROCHA;RUA REGENTE FEIJO;CENTRO;E026396A@EDUCACAO.SP.GOV.BR;35531188;1;0;21;0;0;302;181;0;0;0;0
20604;LINS;419;LINS;1;26451;8;NULL;MIECIO CAVALHEIRO BONILHA PROF;TRAVESSA ANTONIO PEREIRA DA SILVA;JARDIM ELDORADO;E026451A@EDUCACAO.SP.GOV.BR;35224867;1;0;0;0;474;0;0;0;0;0;0
